order_id,order_no,trandate,customer,line_no,item,quantity,rate,amount
2086,2284,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2083,2283,24/11/2017,445397 Supply Industries,1,Integration,-2,40000,-80000
2083,2283,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2079,2282,24/11/2017,445397 Supply Industries,1,Integration,-2,40000,-80000
2079,2282,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2077,2281,24/11/2017,445397 Supply Industries,1,Integration,-5,40000.0011999,-100135
2077,2281,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2075,2280,24/11/2017,445397 Supply Industries,1,Integration,-2,40000.0011999,-40054
2075,2280,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2072,2279,24/11/2017,445397 Supply Industries,1,Integration,-2,40000.0011999,-40054
2072,2279,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2071,2278,24/11/2017,445397 Supply Industries,1,Integration,-3,40000.0011999,-60081
2071,2278,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2065,2277,24/11/2017,445397 Supply Industries,1,Integration,-3,39979.991860991,-89253.93
2065,2277,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2063,2276,24/11/2017,445397 Supply Industries,1,Integration,-4,39979.991860991,-119005.24
2063,2276,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2060,2275,24/11/2017,445397 Supply Industries,1,Integration,-3,39979.991860991,-89253.93
2060,2275,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2059,2274,24/11/2017,445397 Supply Industries,1,Integration,-2,39979.991860991,-59502.62
2059,2274,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2055,2273,24/11/2017,445397 Supply Industries,1,Integration,-4,39999.99999999643,-188656
2055,2273,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2052,2272,24/11/2017,445397 Supply Industries,1,Integration,-5,39999.99999999643,-235820
2052,2272,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2049,2271,24/11/2017,445397 Supply Industries,1,Integration,-3,39999.99999999643,-141492
2049,2271,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2047,2270,24/11/2017,445397 Supply Industries,1,Integration,-2,39999.99999999643,-94328
2047,2270,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2044,2269,24/11/2017,444503 Podolski Inc.,1,Integration,-3,29766.2,-120000
2044,2269,24/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-22800
2043,2268,24/11/2017,444503 Podolski Inc.,1,Integration,-2,29766.2,-80000
2043,2268,24/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-15200
2040,2267,24/11/2017,444503 Podolski Inc.,1,Integration,-2,29766.2001945,-40054
2040,2267,24/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-7610.26
2037,2266,24/11/2017,444503 Podolski Inc.,1,Integration,-1,29766.2001945,-20027
2037,2266,24/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-3805.13
2034,2265,24/11/2017,444981 Mind the Gap Software Co.,1,Integration,-3,40000,-120000
2034,2265,24/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2033,2264,24/11/2017,444981 Mind the Gap Software Co.,1,Integration,-3,40000,-120000
2033,2264,24/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2030,2263,24/11/2017,444981 Mind the Gap Software Co.,1,Integration,-3,39999.99999999983,-60081
2030,2263,24/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2798,2323,23/11/2017,444615 L.E. & Sons,1,SubContractor Services,-1,,-10000
2798,2323,23/11/2017,444615 L.E. & Sons,2,-Not Taxable-,0,0,0
2027,2262,23/11/2017,444981 Mind the Gap Software Co.,1,Integration,-2,40000.00000000395,-59502.63
2027,2262,23/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2026,2261,23/11/2017,444981 Mind the Gap Software Co.,1,Integration,-3,39999.99999999983,-60081
2026,2261,23/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2023,2260,23/11/2017,444981 Mind the Gap Software Co.,1,Integration,-1,40000.00000000395,-29751.31
2023,2260,23/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2020,2259,23/11/2017,444981 Mind the Gap Software Co.,1,Integration,-1,40000.00000000395,-29751.31
2020,2259,23/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2018,2258,23/11/2017,444981 Mind the Gap Software Co.,1,Integration,-2,40000.00000000315,-85636
2018,2258,23/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
2015,2257,23/11/2017,444981 Mind the Gap Software Co.,1,Integration,-1,40000.00000000315,-42818
2015,2257,23/11/2017,444981 Mind the Gap Software Co.,2,-Not Taxable-,0,0,0
1815,2253,23/11/2017,444380 Spyder Consulting,1,Integration,-1,400,-400
1815,2253,23/11/2017,444380 Spyder Consulting,2,-Not Taxable-,0,0,0
1417,2146,23/11/2017,444380 Spyder Consulting,1,8-Port Fast Ethernet Unmanaged Metal Desktop Switch,-1,949,-390000
1417,2146,23/11/2017,444380 Spyder Consulting,2,-Not Taxable-,0,0,0
2795,2322,22/11/2017,444713 Jupiter Technolgy,1,SubContractor Services,-1,,-5000
2795,2322,22/11/2017,444713 Jupiter Technolgy,2,-Not Taxable-,0,0,0
1415,2145,22/11/2017,444380 Spyder Consulting,1,Trend Micro SafeSync,-1,1984,-150000
1415,2145,22/11/2017,444380 Spyder Consulting,2,-Not Taxable-,0,0,0
1411,2144,22/11/2017,444380 Spyder Consulting,1,Linksys Wireless Access Point N501,-1,999,-50500
1411,2144,22/11/2017,444380 Spyder Consulting,2,-Not Taxable-,0,0,0
1408,2143,22/11/2017,445252 Torres Holdings,1,Trend Micro Titanium Internet Security,-1,2300,-210000
1408,2143,22/11/2017,445252 Torres Holdings,2,-Not Taxable-,0,0,0
1614,2230,21/11/2017,445463 I/C - Germany,1,Two year subscription,-1,967.362,-967.36
1614,2230,21/11/2017,445463 I/C - Germany,2,Implementation Services,-1,257.181,-257.18
1614,2230,21/11/2017,445463 I/C - Germany,3,Consulting,-50,128.561,-6428.05
1614,2230,21/11/2017,445463 I/C - Germany,4,S-DE,-1,19,-1454
1612,2229,21/11/2017,444781 I/C - Denmark,1,Business analysis,-1,575.202,-575.2
1612,2229,21/11/2017,444781 I/C - Denmark,2,S-DK,-1,10,-57.52
27038,2428,20/11/2017,444383 Alex Fabre,1,Dell M8428-k Converged 10 GBE Switch,-1,15000,-15000
27038,2428,20/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
1026,2112,20/11/2017,445465 Groupe Tele Ltd.,1,Desktop Set up,-1,74.5,-1153
1026,2112,20/11/2017,445465 Groupe Tele Ltd.,2,CA-PST-ON,-1,0,0
1026,2112,20/11/2017,445465 Groupe Tele Ltd.,3,CA-PST-ON,-1,8,-92.24
1024,2111,20/11/2017,444906 Gester Inc.,1,Cisco ASR 11000 Aggregation Services Routers,-2,152,-304
1024,2111,20/11/2017,444906 Gester Inc.,2,CA-S-ON,-1,6,-18.24
1024,2111,20/11/2017,444906 Gester Inc.,3,CA-S-ON,-1,8,-24.32
822,2087,20/11/2017,"444384 BASF, Düsseldorf",1,Cisco ASR 11000 Aggregation Services Routers,-2,152,-304
822,2087,20/11/2017,"444384 BASF, Düsseldorf",2,S-DE,-1,10,-30.4
655,2077,20/11/2017,"445001 Mercedes, Stuttgart",1,Cisco ASR 11000 Aggregation Services Routers,-1,37.99,-12400
655,2077,20/11/2017,"445001 Mercedes, Stuttgart",2,S-DE,-1,10,-1240
26823,2427,19/11/2017,444383 Alex Fabre,1,Dell M8428-k Converged 10 GBE Switch,-1,15000,-15000
26823,2427,19/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
26721,2426,19/11/2017,444383 Alex Fabre,1,Dell M8428-k Converged 10 GBE Switch,-1,15000,-15000
26721,2426,19/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
25838,2421,19/11/2017,444607 80 Acres,1,7W LED BULB,-3,500,-1500
25838,2421,19/11/2017,444607 80 Acres,2,-Not Taxable-,-1,0,0
28088,2435,18/11/2017,444607 80 Acres,1,Wayfair Basics,-1,1592,-1592
28088,2435,18/11/2017,444607 80 Acres,2,-Not Taxable-,-1,0,0
27987,2434,18/11/2017,444383 Alex Fabre,1,Wayfair Basics,-1,1592,-1592
27987,2434,18/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
27886,2433,18/11/2017,444383 Alex Fabre,1,Wayfair Basics,-1,1592,-1592
27886,2433,18/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
27785,2432,18/11/2017,444383 Alex Fabre,1,Wayfair Basics,-1,1592,-1592
27785,2432,18/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
1747,2250,18/11/2017,444503 Podolski Inc.,1,Integration,-1,53692.08,-53692.08
1747,2250,18/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-10201.5
981,2110,18/11/2017,444911 Pineapple Republic - Canada,1,Linksys Smart Wi-Fi Router EA6200,-10,26.99,-269.9
981,2110,18/11/2017,444911 Pineapple Republic - Canada,2,Laptop Repair,-12,73.99,-887.88
981,2110,18/11/2017,444911 Pineapple Republic - Canada,3,CA-GST only,-1,6,-69.47
981,2110,18/11/2017,444911 Pineapple Republic - Canada,4,CA-GST only,-1,0,0
978,2107,18/11/2017,444843 Mind the Gap - Canada,1,Linksys Smart Wi-Fi Router EA6200,-20,26.99,-539.8
978,2107,18/11/2017,444843 Mind the Gap - Canada,2,CA-GST only,-1,0,0
978,2107,18/11/2017,444843 Mind the Gap - Canada,3,CA-GST only,-1,6,-32.39
974,2103,18/11/2017,444843 Mind the Gap - Canada,1,Linksys Smart Wi-Fi Router EA6200,-50,26.99,-1349.5
974,2103,18/11/2017,444843 Mind the Gap - Canada,2,Laptop Repair,-10,73.99,-739.9
974,2103,18/11/2017,444843 Mind the Gap - Canada,3,CA-GST only,-1,0,0
974,2103,18/11/2017,444843 Mind the Gap - Canada,4,CA-GST only,-1,6,-125.36
942,2099,18/11/2017,444542 Pineapple Republic - US East,1,Linksys Smart Wi-Fi Router EA6200,-100,27.5,-2750
942,2099,18/11/2017,444542 Pineapple Republic - US East,2,Laptop Repair,-45,74.99,-3374.55
942,2099,18/11/2017,444542 Pineapple Republic - US East,3,-Not Taxable-,0,0,0
940,2097,18/11/2017,445115 Mind the Gap - US East,1,Linksys Smart Wi-Fi Router EA6200,-40,27.5,-1100
940,2097,18/11/2017,445115 Mind the Gap - US East,2,Laptop Repair,-25,74.99,-1874.75
936,2095,18/11/2017,445115 Mind the Gap - US East,1,Linksys Smart Wi-Fi Router EA6200,-15,27.5,-412.5
936,2095,18/11/2017,445115 Mind the Gap - US East,2,Laptop Repair,-10,74.99,-749.9
936,2095,18/11/2017,445115 Mind the Gap - US East,3,-Not Taxable-,0,0,0
935,2094,18/11/2017,444542 Pineapple Republic - US East,1,Laptop Repair,-33,74.99,-2474.67
935,2094,18/11/2017,444542 Pineapple Republic - US East,2,Linksys Smart Wi-Fi Router EA6200,-1000,450,-450000
27476,2431,17/11/2017,444607 80 Acres,1,Wayfair Basics,-1,1592,-1592
27476,2431,17/11/2017,444607 80 Acres,2,-Not Taxable-,-1,0,0
27374,2430,17/11/2017,444607 80 Acres,1,Wayfair Basics,-1,1592,-1592
27374,2430,17/11/2017,444607 80 Acres,2,-Not Taxable-,-1,0,0
27271,2429,17/11/2017,Prj1271 Maidat,1,Wayfair Basics,-1,1592,-1592
27271,2429,17/11/2017,Prj1271 Maidat,2,-Not Taxable-,-1,0,0
1405,2142,17/11/2017,444503 Podolski Inc.,1,Trend Micro Hosted Email Security,-800,789,-631200
1405,2142,17/11/2017,444503 Podolski Inc.,2,Volume Discount,,-50,315600
1405,2142,17/11/2017,444503 Podolski Inc.,3,1 Year Warranty - Over $500,-800,150,-120000
1405,2142,17/11/2017,444503 Podolski Inc.,4,S-DE,-1,19,-82764
890,2092,17/11/2017,444877 Mind the Gap - US West,1,Maintenance Agreement,-1,500,-500
890,2092,17/11/2017,444877 Mind the Gap - US West,2,Integration,-5,400,-2000
890,2092,17/11/2017,444877 Mind the Gap - US West,3,Business analysis,-38,120,-4560
7362,2360,16/11/2017,444489 CertiVox Systems,1,Tower Installation (UK 1),-1,33600,-33600
7362,2360,16/11/2017,444489 CertiVox Systems,2,S-GB,-1,20,-6720
7360,2359,16/11/2017,444629 Northgate Information Solutions,1,New Design & Planning,-25,280,-7000
7360,2359,16/11/2017,444629 Northgate Information Solutions,2,New Functional Requirements,-30,60,-1800
7360,2359,16/11/2017,444629 Northgate Information Solutions,3,Integration,-20,280,-5600
7360,2359,16/11/2017,444629 Northgate Information Solutions,4,S-GB,-1,20,-2880
2169,2310,16/11/2017,444554 Atlas Communication,1,Tower Installation (UC 1),-1,48000,-48000
2169,2310,16/11/2017,444554 Atlas Communication,2,-Not Taxable-,0,0,0
1729,2245,16/11/2017,444367 Cooper Industries,1,Design & Planning,-25,400,-10000
1729,2245,16/11/2017,444367 Cooper Industries,2,Functional Requirements,-30,85,-2550
1729,2245,16/11/2017,444367 Cooper Industries,3,Integration,-20,400,-8000
1729,2245,16/11/2017,444367 Cooper Industries,4,-Not Taxable-,0,0,0
1686,2240,16/11/2017,444643 Gilchrist Pty Ltd,1,Design & Planning,-60,220,-13200
1686,2240,16/11/2017,444643 Gilchrist Pty Ltd,2,Software Implementation,-60,261.4,-15684
1686,2240,16/11/2017,444643 Gilchrist Pty Ltd,3,TS-AU,-1,10,-2888.4
1680,2239,16/11/2017,445062 Aussie Pty Ltd,1,Design & Planning,-30,190,-5700
1680,2239,16/11/2017,445062 Aussie Pty Ltd,2,Functional Requirements,-55,88.93,-4891.15
1680,2239,16/11/2017,445062 Aussie Pty Ltd,3,Software Implementation,-110,261.4,-28754
1680,2239,16/11/2017,445062 Aussie Pty Ltd,4,Integration,-90,210,-18900
1680,2239,16/11/2017,445062 Aussie Pty Ltd,5,TS-AU,-1,10,-5824.52
1402,2140,16/11/2017,444503 Podolski Inc.,1,Trend Micro Hosted Email Security,-40,789,-31560
1402,2140,16/11/2017,444503 Podolski Inc.,2,Volume Discount,,-50,15780
1402,2140,16/11/2017,444503 Podolski Inc.,3,1 Year Warranty - Over $500,-50,150,-7500
1402,2140,16/11/2017,444503 Podolski Inc.,4,S-DE,-1,19,-4423.2
7318,2352,15/11/2017,445441 Red Hill Phototype,1,Consulting,-8,200,-1600
7318,2352,15/11/2017,445441 Red Hill Phototype,2,TS-AU,-1,10,-160
7314,2351,15/11/2017,445331 Aventura,1,Consulting,-4,120,-480
7314,2351,15/11/2017,445331 Aventura,2,Development,-80,220,-17600
7314,2351,15/11/2017,445331 Aventura,3,Testing,-18,160,-2880
7314,2351,15/11/2017,445331 Aventura,4,Training,-8,140,-1120
7314,2351,15/11/2017,445331 Aventura,5,Dell PowerEdge Blade Server,-2,1650,-3300
7314,2351,15/11/2017,445331 Aventura,6,Dell Networking Switch,-1,3250,-3250
7314,2351,15/11/2017,445331 Aventura,7,TS-AU,-1,10,-2863
7307,2350,15/11/2017,445134 Maclier Corp,1,Dell PowerEdge Blade Server,-2,1650,-3300
7307,2350,15/11/2017,445134 Maclier Corp,2,Dell Networking Switch,-1,3250,-3250
7307,2350,15/11/2017,445134 Maclier Corp,3,Consulting,-4,120,-480
7307,2350,15/11/2017,445134 Maclier Corp,4,Development,-80,220,-17600
7307,2350,15/11/2017,445134 Maclier Corp,5,Testing,-16,160,-2560
7307,2350,15/11/2017,445134 Maclier Corp,6,Training,-8,140,-1120
7307,2350,15/11/2017,445134 Maclier Corp,7,TS-AU,-1,10,-2831
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,1,Business analysis,-154,200,-30800
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,2,Consulting,-22,120,-2640
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,3,Development,-68,220,-14960
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,4,Project management,-68,250,-17000
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,5,Training,-24,140,-3360
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,6,Dell PowerEdge Blade Server,-10,1650,-16500
7300,2349,15/11/2017,444643 Gilchrist Pty Ltd,7,TS-AU,-1,10,-8526
1354,2138,15/11/2017,444503 Podolski Inc.,1,1 Year Warranty - Over $500,-1,150,-150
1354,2138,15/11/2017,444503 Podolski Inc.,2,S-DE,-1,10,-15
1351,2137,15/11/2017,444503 Podolski Inc.,1,Trend Micro Hosted Email Security,-1,789,-789
1351,2137,15/11/2017,444503 Podolski Inc.,2,Volume Discount,,-50,394.5
1351,2137,15/11/2017,444503 Podolski Inc.,3,1 Year Warranty - Over $500,-1,150,-150
1351,2137,15/11/2017,444503 Podolski Inc.,4,S-DE,-1,10,-54.45
1346,2134,15/11/2017,445063 Cadvery Inc.,1,dlinkgo 5-Port Fast Ethernet Desktop Switch,-1,134900,-134900
1346,2134,15/11/2017,445063 Cadvery Inc.,2,消費税,-1,5,-6745
9529,2375,14/11/2017,445060 Great Lakes Software,1,Two Year Subscription Agreement,-200,2000,-400000
7085,2347,14/11/2017,444845 A Plus Stationers,1,Project management,-164,150,-24600
7085,2347,14/11/2017,444845 A Plus Stationers,2,Dell PowerEdge Blade Server,-27,1650,-44550
7085,2347,14/11/2017,444845 A Plus Stationers,3,TS-AU,-1,10,-6915
6971,2345,14/11/2017,444845 A Plus Stationers,1,Project management,-175,152.29,-26650
6971,2345,14/11/2017,444845 A Plus Stationers,2,Dell Networking Switch,-45,3250,-146250
6971,2345,14/11/2017,444845 A Plus Stationers,3,TS-AU,-1,10,-17290.83
6966,2344,14/11/2017,444845 A Plus Stationers,1,Project management,-166,150,-24900
6966,2344,14/11/2017,444845 A Plus Stationers,2,Dell Networking Switch,-10,3250,-32500
6966,2344,14/11/2017,444845 A Plus Stationers,3,Dell PowerEdge Blade Server,-25,1650,-41250
6966,2344,14/11/2017,444845 A Plus Stationers,4,TS-AU,-1,10,-9865
1610,2228,14/11/2017,444503 Podolski Inc.,1,One year subscription,-1,579.021,-579.02
1610,2228,14/11/2017,444503 Podolski Inc.,2,Implementation Services,-1,257.181,-257.18
1610,2228,14/11/2017,444503 Podolski Inc.,3,S-DE,-1,19,-158.88
1333,2131,14/11/2017,445063 Cadvery Inc.,1,dlinkgo 5-Port Fast Ethernet Desktop Switch,-1,134900,-134900
1333,2131,14/11/2017,445063 Cadvery Inc.,2,消費税,-1,5,-6745
1332,2130,14/11/2017,445063 Cadvery Inc.,1,dlinkgo 5-Port Fast Ethernet Desktop Switch,-1,134900,-134900
1332,2130,14/11/2017,445063 Cadvery Inc.,2,消費税,-1,5,-6745
868,2091,14/11/2017,444843 Mind the Gap - Canada,1,Laptop Repair,-2,73.99,-147.98
868,2091,14/11/2017,444843 Mind the Gap - Canada,2,CA-GST only,-1,0,0
868,2091,14/11/2017,444843 Mind the Gap - Canada,3,CA-GST only,-1,6,-8.88
1606,2227,13/11/2017,444961 Anderson Technology,1,Subscription License,-1,1200,-1200
1606,2227,13/11/2017,444961 Anderson Technology,2,Subscription Maint & Support,-1,400,-400
1606,2227,13/11/2017,444961 Anderson Technology,3,Integration,-1,400,-400
1606,2227,13/11/2017,444961 Anderson Technology,4,-Not Taxable-,0,0,0
1596,2226,13/11/2017,444459 Perry Services,1,One year subscription,-15,458.157,-23893.63
1596,2226,13/11/2017,444459 Perry Services,2,VAT,-1,17.5,-4181.39
1592,2224,13/11/2017,445212 James Cropper Plc,1,Two year subscription,-12,765.442,-77270.41
1592,2224,13/11/2017,445212 James Cropper Plc,2,VAT,-1,17.5,-13522.32
1590,2223,13/11/2017,444994 Hogan Inc.,1,Two year subscription,-20,765.442,-117436.5
1590,2223,13/11/2017,444994 Hogan Inc.,2,VAT,-1,17.5,-20551.39
1584,2220,13/11/2017,445057 Baxter & Co.,1,One year subscription,-1,458.157,-13224.11
1584,2220,13/11/2017,445057 Baxter & Co.,2,VAT,-1,17.5,-2314.22
1582,2219,13/11/2017,444914 Inversek Plc,1,One year subscription,-1,458.157,-47266.66
1582,2219,13/11/2017,444914 Inversek Plc,2,VAT,-1,17.5,-8271.67
1576,2216,13/11/2017,444561 Gabriel Solutions,1,Two year subscription,-1,765.442,-90127.14
1576,2216,13/11/2017,444561 Gabriel Solutions,2,VAT,-1,17.5,-15772.25
1574,2215,13/11/2017,445212 James Cropper Plc,1,Two year subscription,-1,765.442,-10127.14
1574,2215,13/11/2017,445212 James Cropper Plc,2,VAT,-1,17.5,-1772.25
1572,2214,13/11/2017,444872 James Crocket and Sons,1,Two year subscription,-1,765.442,-10978.2
1572,2214,13/11/2017,444872 James Crocket and Sons,2,VAT,-1,17.5,-1921.19
1570,2213,13/11/2017,444889 Antalis Group,1,One year subscription,-1,458.157,-1309.22
1570,2213,13/11/2017,444889 Antalis Group,2,VAT,-1,17.5,-229.11
1568,2212,13/11/2017,444490 Flegal Software,1,One year subscription,-1,458.157,-458.16
1568,2212,13/11/2017,444490 Flegal Software,2,VAT,-1,17.5,-80.17
674,2078,13/11/2017,444503 Podolski Inc.,1,D-Link SharePort Go,-1000,,
674,2078,13/11/2017,444503 Podolski Inc.,2,HP Inkjet P345 Printer,-1000,10,-10000
674,2078,13/11/2017,444503 Podolski Inc.,3,Gold Support,-1000,5,-5000
674,2078,13/11/2017,444503 Podolski Inc.,4,Desktop Cleaning Services,-1000,20,-20000
674,2078,13/11/2017,444503 Podolski Inc.,5,End of Group,,,-35000
674,2078,13/11/2017,444503 Podolski Inc.,6,S-DE,-1,10,-3500
852,2090,12/11/2017,444867 Golden Technology,1,Edimax EW-7822UAC Wireless Adapter,-1,95,-100000
852,2090,12/11/2017,444867 Golden Technology,2,-Not Taxable-,0,0,0
30750,2436,11/11/2017,444383 Alex Fabre,1,Wayfair Basics,-1,1592,-1592
30750,2436,11/11/2017,444383 Alex Fabre,2,-Not Taxable-,-1,0,0
1667,2237,11/11/2017,444797 D&G Consulting,1,Integration,-1,74200,-74200
1667,2237,11/11/2017,444797 D&G Consulting,2,-Not Taxable-,0,0,0
1315,2129,11/11/2017,445063 Cadvery Inc.,1,Trend Micro Hosted Email Security,-1,157500,-157500
1315,2129,11/11/2017,445063 Cadvery Inc.,2,消費税,-1,5,-7875
819,2084,11/11/2017,"445235 Bosch, München",1,HP N600 Notebook,-3,74,-222
819,2084,11/11/2017,"445235 Bosch, München",2,S-DE,-1,10,-22.2
7353,2358,10/11/2017,445447 FactSet Research Systems Inc,1,Integration,-1,55000,-55000
7353,2358,10/11/2017,445447 FactSet Research Systems Inc,2,S-GB,-1,20,-11000
6905,2341,10/11/2017,445494 Dresden Services,1,Integration,-1,82050,-82050
6905,2341,10/11/2017,445494 Dresden Services,2,TS-AU,-1,10,-8205
1740,2248,10/11/2017,"444384 BASF, Düsseldorf",1,Design & Planning,-78,223.85,-17460
1740,2248,10/11/2017,"444384 BASF, Düsseldorf",2,Integration,-191,266.89,-50975.99
1740,2248,10/11/2017,"444384 BASF, Düsseldorf",3,S-DE,-1,19,-13003.2
1712,2244,10/11/2017,445494 Dresden Services,1,Functional Requirements,-90,88.93,-8003.7
1712,2244,10/11/2017,445494 Dresden Services,2,Software Implementation,-70,261.4,-18298
1712,2244,10/11/2017,445494 Dresden Services,3,Integration,-50,427.12,-21356
1712,2244,10/11/2017,445494 Dresden Services,4,TS-AU,-1,10,-4765.77
1656,2236,10/11/2017,444563 Brook Systems,1,Integration,-1,79150,-79150
1656,2236,10/11/2017,444563 Brook Systems,2,-Not Taxable-,0,0,0
1546,2201,10/11/2017,445043 Best Buy Software,1,Two year subscription,-1,1495,-1495
1546,2201,10/11/2017,445043 Best Buy Software,2,-Not Taxable-,0,0,0
1544,2200,10/11/2017,444516 B&B Design,1,One year subscription,-1,895,-895
1544,2200,10/11/2017,444516 B&B Design,2,-Not Taxable-,0,0,0
1313,2128,10/11/2017,444503 Podolski Inc.,1,Trend Micro Hosted Email Security,-5,789,-1972.5
1313,2128,10/11/2017,444503 Podolski Inc.,2,1 Year Warranty - Over $500,-1,150,-75
1313,2128,10/11/2017,444503 Podolski Inc.,3,Partner Discount,,-50,2047.5
1313,2128,10/11/2017,444503 Podolski Inc.,4,S-DE,-1,10,-204.75
1308,2127,10/11/2017,445063 Cadvery Inc.,1,dlinkgo 5-Port Fast Ethernet Desktop Switch,-1,134900,-134900
1308,2127,10/11/2017,445063 Cadvery Inc.,2,消費税,-1,5,-6745
760,2082,10/11/2017,444503 Podolski Inc.,1,HP Inkjet P345 Printer,-1,49.99,-49.99
760,2082,10/11/2017,444503 Podolski Inc.,2,S-DE,-1,10,-5
759,2081,10/11/2017,444503 Podolski Inc.,1,HP Inkjet P345 Printer,-1,49.99,-49.99
759,2081,10/11/2017,444503 Podolski Inc.,2,S-DE,-1,10,-5
757,2080,10/11/2017,444503 Podolski Inc.,1,Edimax EW-7822UAC Wireless Adapter,-15,800,-12000
757,2080,10/11/2017,444503 Podolski Inc.,2,Cisco ASR 11000 Aggregation Services Routers,-25,37.99,-949.75
757,2080,10/11/2017,444503 Podolski Inc.,3,HP Inkjet P345 Printer,-1,49.99,-49.99
757,2080,10/11/2017,444503 Podolski Inc.,4,S-DE,-1,10,-1299.98
7349,2357,9/11/2017,445014 Serco,1,Integration,-1,8650,-8650
7349,2357,9/11/2017,445014 Serco,2,S-GB,-1,20,-1730
6900,2340,9/11/2017,444608 Aussie Pie Company,1,Business analysis,-44,125.552,-5524.29
6900,2340,9/11/2017,444608 Aussie Pie Company,2,Consulting,-25,125,-3125
6900,2340,9/11/2017,444608 Aussie Pie Company,3,TS-AU,-1,10,-864.93
1696,2242,9/11/2017,444555 Davis Supplies,1,Integration,-1,28598.1,-28598.1
1696,2242,9/11/2017,444555 Davis Supplies,2,VAT,-1,17.5,-5004.67
1652,2235,9/11/2017,444560 Solutions for You,1,Integration,-1,8650,-8650
1652,2235,9/11/2017,444560 Solutions for You,2,-Not Taxable-,0,0,0
1648,2234,9/11/2017,445144 Omnibus Software,1,Design & Planning,-45,125,-5625
1648,2234,9/11/2017,445144 Omnibus Software,2,Functional Requirements,-50,85,-4250
1648,2234,9/11/2017,445144 Omnibus Software,3,Software Implementation,-55,250,-13750
1648,2234,9/11/2017,445144 Omnibus Software,4,Integration,-40,400,-16000
1648,2234,9/11/2017,445144 Omnibus Software,5,-Not Taxable-,0,0,0
7380,2362,8/11/2017,444489 CertiVox Systems,1,Communication Equipment Installation (UK3),-1,126000,-126000
7380,2362,8/11/2017,444489 CertiVox Systems,2,S-GB,-1,20,-25200
2312,2319,8/11/2017,444554 Atlas Communication,1,Communication Equipment Installation (UC3),-1,180000,-180000
2312,2319,8/11/2017,444554 Atlas Communication,2,-Not Taxable-,0,0,0
1249,2124,8/11/2017,445063 Cadvery Inc.,1,Linksys Wireless Access Point N501,-1,110000,-110000
1249,2124,8/11/2017,445063 Cadvery Inc.,2,UNDEF-JP [1],-1,0,0
1246,2123,8/11/2017,444503 Podolski Inc.,1,8-Port 10/100 Desktop Switch,-1,1050,-525
1246,2123,8/11/2017,444503 Podolski Inc.,2,1 Year Warranty - Over $500,,150,-75
1246,2123,8/11/2017,444503 Podolski Inc.,3,Partner Discount,,-50,600
1246,2123,8/11/2017,444503 Podolski Inc.,4,S-DE,-1,10,-60
7369,2361,7/11/2017,444489 CertiVox Systems,1,New Design Work,-34,80,-2720
